ID,QC,MASK_ERROR,WM_PERCENT,GM_PERCENT,CSF_PERCENT,SC_PERCENT,BRAIN_VOL,CEREBRUM_VOL,CORTICAL_GM,WHITE_VOL,SUBGM_VOL,SC_VOL,CSF_VENT_VOL,LEFT_WM_AREA,LEFT_MID_AREA,LEFT_GM_AREA,RIGHT_WM_AREA,RIGHT_MID_AREA,RIGHT_GM_AREA,GI_LEFT,GI_RIGHT,LEFT_INTER,RIGHT_INTER,LEFT_SURF_SURF,RIGHT_SURF_SURF,LAPLACIAN_MIN,LAPLACIAN_MAX,LAPLACIAN_MEAN,GRAY_LEFT_RES,GRAY_RIGHT_RES
10,0,15.865102162242746,36.550734661246345,45.01655525641942,9.23866999240931,2.7503752019272847,1311.9608595548204,1453.155131621701,372.9384066093616,535.5822134072895,59.01357836340652,41.65007534964299,22.368088126362185,110009.44355228977,100833.77800685586,101091.12067242569,114977.25966326661,86178.01612865116,104495.14893142972,2.500963841442792,2.624626245172887,100.28908546031222,80.62110772063025,7.250291971518777,60.962217215132576,7.178146049617066,11.502795903527339,9.973477794249996,0.43521163866285184,0.16095260488284233
11,1,9.992635825582258,41.52024519125119,43.45694367904656,7.884761329190233,2.183943902311642,1713.9688900981434,1276.4985141266236,634.3823477202185,633.4283035356118,83.61817117670778,49.62619647557656,10.27307873121093,114784.4400093095,124616.13599176782,149522.4097759329,101626.21017391386,125099.27908508084,97403.21071940179,2.5306323659620578,2.3904562846382493,84.13414235534877,26.725446672836178,4.798848927168297,37.969063861672595,11.911066011925698,10.792469848602332,9.997127286840518,0.0056933212319417665,0.0058827806263207294
12,1,10.536935858893502,44.33353491513646,49.62716604835385,11.476685920299843,3.323454532160711,1582.4296726293721,1065.5466265979537,537.2842985778916,569.5667186942943,66.36600180743442,43.16228215964194,14.126010034895472,103878.95653784499,95290.81613651641,113602.07819400502,98330.57880727026,117665.69683536963,100135.74031281043,2.303583816784576,2.573345041621748,112.90086513170017,-2.9453978959352227,24.015731063323866,60.88975078118143,7.0272098238202965,10.791278468251491,9.99391653026036,0.004682610734597529,0.008660140925865534
13,0,11.38810488000135,37.32135320240305,45.84086595447293,15.778672611501129,3.302930208489273,1467.7990510767556,878.4014836322682,566.4800720828856,460.9517276594188,72.37664914092501,36.57627574409098,14.038053316202712,99152.15848021382,99318.73411538659,122651.56359259371,104664.62651647485,121950.03097944854,134642.26331631572,2.3530580030187744,2.448924313309901,254.5550535938778,82.75669462092745,233.92486059791568,87.42802706299017,3.4587672597279573,11.698231864409829,9.856858534308422,0.0006557496407268645,0.412479445816556
14,0,9.316045559635954,40.96531735281937,49.88132158540476,10.112274366667616,2.9527824280694985,1359.462252220202,1274.7154377894187,664.3797206604944,561.6867871524978,74.46739971856981,37.45300196527759,19.38249975024489,111473.17307017212,80061.85379315485,106299.57872052616,105888.5630227926,87886.29753148854,111074.68421465912,2.563561171684376,2.5032257378733496,31.638236825975454,76.04207569853507,115.10522772062248,217.00218298710354,9.304509809389062,11.408345288235198,9.911008710068275,-0.1054113170980936,0.20809661860984702
15,0,9.889826021401737,39.415589609753326,43.79244759886959,10.20585473596731,2.175414511040674,1498.6276710527752,928.1098641199601,412.83643207256773,532.5759818822019,84.23181154892073,41.31333721162926,13.419986451339957,106772.47761664723,96905.9254012739,118909.42702745492,117422.03210336411,91513.23173269679,108276.47328229791,2.41400091483744,2.6062461030979858,50.080176913715384,45.82967874147741,34.58490830481947,108.13734395922307,10.28926680393176,11.159313255158027,9.856953795059072,-0.23028510012897305,-0.18623185363162031
16,0,12.326677198581868,48.67540117976717,38.03186516430116,3.442688760825754,2.181953920113055,1349.441735972848,1241.8917114680312,559.5561926098139,478.2510355618456,73.68868966251858,40.112490684222294,20.409095066949902,99750.23851721607,89794.72987852924,111361.39957748231,101318.47306408657,89384.8313173964,115736.88193054774,2.4185740176469914,2.5003767413477127,106.86524623592273,117.05839061591308,51.3257506403278,-27.72710391669665,6.242767256491457,11.31998956065798,9.8442367308813,-0.3524160967030384,0.10410475088551463
17,0,11.364527982665063,45.91025269876208,42.538217622449906,14.335075085600561,2.421067955848769,1504.5984516204621,1480.5149919142405,458.0931934161755,407.2311046972304,52.454652830013984,37.07918086892391,37.072962553983515,85686.6044020682,114945.23105247546,108258.08334859047,95005.19608885431,83049.7540954346,124596.05827454673,2.6856356500155196,2.536220847657634,48.59859421386747,112.5238799715244,98.41898439439632,83.52455251093338,6.786341507288254,10.701437987871364,10.11205348240176,-0.09424436926445104,0.30722470383844686
18,1,8.186371984792963,46.863636259382154,47.03916869397002,10.386895062920637,2.6490803577058846,1495.687513563364,1375.5561704546842,507.8263485141015,588.0335268867032,77.60237623128059,45.245797115901354,10.098992212859546,99194.4833033378,81265.97038590835,119792.16564347822,108787.69523699778,109987.79874001777,108733.20033895678,2.4193575158126115,2.4007373867885184,55.20126389299422,44.18198947120856,20.535309820971193,-37.594464958013624,8.201550800079374,10.951718051422803,9.995271082224159,0.008697948485153597,0.008269656031404258
19,1,10.09766309374135,46.93276100330708,49.50765482154923,8.413873779533725,2.7908856590416606,1196.914987021981,1138.95154788258,615.938541498159,619.367790999371,52.57147834364924,37.05111989503309,19.949214241318547,111071.21171509892,126078.8010728171,105218.81714845191,114266.17849972703,109375.08244144131,122603.28843307856,2.3640052731921397,2.6427565653022764,124.08190105049256,-4.227625261226322,10.266349371720029,10.41412383949486,6.8481305307778975,10.866522387747281,9.996458501026314,0.009588669336488059,0.006551644373089037
20,0,6.0807399175912344,40.648830161847435,51.88830442520637,11.134983165083112,3.199018326984149,1230.7053666051079,992.7642939141132,464.293790199,559.0825743340362,73.61385939436688,39.75706135165252,8.31481587738981,112286.27180436866,105786.85799983495,107272.23627483111,82045.70955567728,98589.19045767584,100471.30084742059,2.6754593929686368,2.4989205595319994,-170.14522919423786,75.1273032406649,116.5187399602166,-52.04267069044447,4.68395436714828,10.631272684866463,9.769395326943028,0.14249146032220478,0.4720345521860828
21,0,7.381828250479691,37.84350726583344,46.73795710954455,8.59159288045647,3.04898305631263,1319.462404155075,1068.9039709401281,515.5575746586861,523.033842984478,80.95666335321636,26.019670241786002,25.100406235108657,94914.2670638194,95659.13619389468,120817.39246463541,90444.21455234622,104477.85102653637,120433.46161966865,2.4414010966447286,2.436700690516468,248.01104465501376,126.2664319545965,227.11910731706138,269.61113949741014,7.2941828573343646,11.284040705931023,10.014244387407366,-0.13847593012788348,-0.28208282264452694
22,1,6.960762850055657,45.159234546338595,47.15141521570911,10.966004308893867,2.7796810980075715,1404.3234536967045,1091.7080678151865,715.5095391327584,481.79362845255616,85.93404247246829,36.80952126768079,27.218082762191493,95538.9140581655,100876.99677385412,133502.6996328739,95247.466679418,88409.31034992382,105965.23863059276,2.544623139618473,2.291089012822031,79.21906081527936,27.18294978189912,-8.816896806220665,37.80144738737487,12.314727569450222,10.814925074157836,9.99357356090907,0.0054381739691022,0.006268768054377826
23,0,13.86896986858875,37.29667830339986,40.375252680456384,12.678629153811093,2.454518231428117,1096.3856055947663,1146.1325056039611,539.2876358043411,543.5219567236026,60.88618552649377,30.089135329941552,17.77616324445509,109012.80669155695,97160.09381299764,102337.5382800197,96206.38697046963,83334.39622061953,91255.05747434462,2.4256586114187555,2.4675924246531933,-60.97401693815854,115.08534709914305,174.2684753192898,43.70300110875111,4.823255993514424,11.509877435412733,9.885872743097908,0.18975511271314605,-0.09371265747661654
24,0,3.986397106564427,32.78701682934292,48.66612988944115,9.863364889302765,2.8401594016234473,1556.1934951298458,1210.0872043600561,634.4398371492262,426.34178650853335,50.399224680293145,38.256976694783724,11.479196385314735,120290.89214519391,102675.58233394247,101567.83489682245,103465.10009428665,107084.86745410244,122003.39378630271,2.469852010944292,2.4727831816754393,92.80283100872484,36.63063824397859,203.1557257113879,-9.443078305151033,8.5150814711535,11.220776704632168,10.059088116188514,0.14101121330358451,0.3354679255257496
25,0,10.076839768140047,47.61112172146836,38.021324468586734,13.228554945162418,2.44018488995738,1739.813906493155,1138.6031906828828,470.0628598868576,466.73957858149777,70.86969723568286,32.984368436995204,13.528738739160643,94661.90495174,101711.73561528545,103938.30838004337,100028.3120537749,112579.0093909463,86341.10144817515,2.5110249871996393,2.5111525020207597,-11.217160988252786,96.77620875291835,153.0252328491441,-16.048418720757326,0.8333647068400838,11.02498021102102,9.968418052282926,-0.13593175476394398,0.025637200833990362
26,0,10.348812538956494,43.799078645378756,47.63070226993605,10.192329044802257,3.147563750409738,1082.2533868994738,1070.9336774646274,442.5153094699448,613.8332335734817,69.25300432904865,32.83301991744827,14.11131716834145,104855.51774990508,95923.04943546602,108678.74987591236,99005.00109711126,97684.99455044427,98420.41868675464,2.461285710232064,2.6139770901933415,177.19783881451377,85.87602306202935,-9.078831489767254,43.79215703322477,8.254315308392993,11.770986040435956,10.040809964804737,0.173583646336801,0.13059638604154264
27,1,11.736138124665857,43.189083286694405,46.71572936392681,8.640268111041905,2.765126018297198,1893.4474894349862,1549.8922759749196,475.57128653501263,423.70270430407896,68.18574340502384,28.047716594296034,8.706566904033174,99250.55995951383,108397.12862871008,113472.65009643087,112942.43943443145,113563.08594113217,119541.34224627355,2.5503401791956937,2.4076814842612855,62.51859366382759,35.15966434051641,15.8602102537573,-47.45236730894789,9.195598013230324,10.914892675198356,9.99231438072408,0.00819286294459644,0.011818598846844738
28,1,8.360356247463706,39.550841835245166,52.43795038588591,7.8931505580662495,3.0314465732133886,1145.784554441003,1433.6428128085129,717.9363192461989,568.4640223801317,78.42732981870584,53.004728201042326,1.279600634565309,100609.47389232514,116339.85195909129,87324.09649174113,114113.48137603608,91319.228425841,118077.03692786899,2.4513558441524927,2.6363091528653757,73.42844167289076,108.01678459323871,33.104789201121235,50.243628704108694,3.972942797402652,10.776237879978607,9.991864435845807,0.0069215031266276796,0.006496014797518799
29,1,6.720917064814822,36.873446403464115,41.57253472586159,10.729108937542014,3.0852593446064986,1272.3094504602461,1364.280923086292,525.1840592976919,442.0635829089221,72.0107982471758,43.88912687444793,17.46676173525192,87961.0095646937,117666.23060058636,115495.92963718754,104994.25398005726,124380.53446560705,89846.66131305842,2.2987868959760482,2.509219059937922,4.544342476828994,19.129644696445396,-50.62002690038133,8.099603177775855,11.644450694197369,10.85515099818668,9.99610796300034,0.004425926111813569,0.01307095121495868
30,1,7.464853004711609,41.648212282926806,39.6004273660554,6.982644903699679,2.8252221131439303,1269.8408965843555,1575.3807071532087,591.3418099502198,521.3584456491164,81.108960688744,34.58434408927377,1.878868007217008,77992.629429049,118494.95762484525,116116.35445613183,89096.51440665555,89415.83217933076,127533.28643137965,2.6122858142891032,2.595293253607949,51.46738099807196,55.240903218230756,-2.0204881020967385,-4.4757240753046865,8.393392146174298,10.937475032697483,9.99394960503522,0.012787670684273637,0.010227364669649082
31,0,0.4153318052483712,45.30056444685831,43.73089692823192,14.976126570735925,2.4502111875019743,1173.121570758361,907.9809926553123,612.0591496484273,615.9815007882903,70.55451233749832,37.825004749817715,14.873156638424723,94789.73800537773,83691.69942367892,112799.34910814841,105363.07868990155,85626.98230460814,103354.29454719624,2.4887862026745613,2.4457918967333323,338.4705944761386,100.93437861364697,150.45288043294767,51.418531040001504,11.35408351497038,11.08631659792626,9.786903742929754,-0.08196608100299912,0.2736286560838861
32,1,6.649576996213098,37.295844433762426,43.43029024921973,8.92007436430399,2.8024343435570596,1610.4314451391779,1109.5834807519564,526.6865552604388,556.7444262517591,53.89294332699508,26.848426530102792,-5.147719899934616,95920.23863894015,92756.24824883547,135517.30247474648,78312.45478582199,97917.7926220627,95206.53048682559,2.4582753216389404,2.423093790195375,56.69478214497804,52.93719120327438,-15.074047572820088,-20.01663638877117,8.171939346829621,10.84393044466809,9.996729282720516,0.009932805613032012,0.014422610054419435
33,1,9.70613771829435,39.86359217237485,44.6916413259873,9.778303210686614,2.732453706609353,1666.9052515177536,1233.9726889066299,556.4224471233958,681.0736033712355,78.39517957637455,33.232232320369974,20.236284778097506,88841.38778422138,113424.10353697177,113069.28945458155,96650.47028794186,87853.40481986625,111824.04673652371,2.5301562727724947,2.4222826892462317,99.51687849701293,66.75282715295107,32.902244412191266,18.136003275411824,5.958689887464863,10.959107323891049,9.995345983527175,0.0071091397758080675,0.010390483210887081
34,0,12.80136763923935,48.08735265520509,39.1461385934883,10.00726385815453,2.8496148178275176,1406.2908274144302,1078.5081906038458,520.5338501771943,445.6832328629282,80.98141805554314,37.705527330035125,14.255229468199234,113652.23265374619,90277.23628042487,117532.97189586156,91723.20806352365,118023.21842372182,84368.14053409494,2.525881089219297,2.4860747840315263,113.48971222234579,8.981727550217727,240.3154147768736,-32.58407850216268,7.608273956272875,11.080294703350503,9.88588477025062,0.13130444383994438,0.2922502517951062
35,1,12.109520086620991,38.42712399686571,41.9921302234062,12.087534192259838,2.8717881381050496,1299.5973370335275,1359.5849738190873,487.03201872031497,565.0861618518603,88.66790938343557,35.50633524648249,20.649072838618956,111114.90192094949,125555.44447675641,100361.66915583842,110928.81536291697,103653.26058374517,102928.99800317433,2.4797354207614943,2.565529051975101,93.96502964654528,74.13405290092356,28.561439455210532,37.00695670273159,8.332336936819305,10.97353319809127,9.99490965779105,0.00942840682912767,0.009826833762347154
36,1,6.535301134692249,51.380869090546966,43.29423662486162,10.809909100605847,3.0141613946194714,1735.6852739416,1079.1948356332675,485.0857991441495,511.4248303921507,87.72953600671096,48.41837058889408,13.423326678914828,88079.42319270156,101221.75721892685,112139.4164799701,95725.8318608513,84440.75316251641,112123.19857885131,2.4537351930233586,2.3576783514964643,38.463773755253435,39.17953267978682,-9.32711485423587,38.525279947768034,4.85479290271387,10.996752059257087,9.995224236626868,0.01197619872652863,0.01171533989312915
37,1,8.030885297310013,38.14889172390966,49.131711560542485,12.104847115363498,3.7103577086116584,1637.7633350976619,1044.181720392698,587.61094980672,552.7648774769096,106.68181732792834,33.791215776973644,7.931155846307072,112421.99647583782,106997.93151256337,98683.27110262733,127392.64954303092,110591.67735531322,113346.51248076238,2.3455849219837757,2.3808470090013873,40.985344743962386,24.439883108086857,48.8643727843302,-32.97406462672705,11.778954932981794,10.804848440266692,9.995974323492009,0.0068816369419635644,0.008348870788778679
38,1,7.091864513090973,45.15971357746918,51.55217970731252,9.08213484779701,2.6277291272341783,1369.706203248198,877.3980844917694,584.2102638350043,559.8595079100062,55.09997523245593,29.593928816463933,7.136869705636247,98452.68533057795,104520.12775561147,106269.453244774,114867.38560678282,112474.4272650874,110863.78847635115,2.4159192908743625,2.600359056858962,49.30645845105331,30.765219455779125,30.123418139738938,7.067802966496595,8.474523492117486,10.857014774309654,9.996092520169185,0.0020280442288099793,0.012729162988330794
39,0,16.084108054366226,37.51420721889997,50.511268024943774,15.956874761116024,2.9354900881466346,1335.1908481314804,1122.802829872097,546.1550397767974,658.5819450354908,77.4168006398909,32.24385695288849,9.10834641697376,120529.86268658243,90894.09760826052,97027.36321410847,102022.65230278319,102693.27201373868,98528.54250979437,2.427086068642394,2.658186815662356,14.812309457104945,20.96360911118007,202.57657390180287,169.7690976103312,4.107090756236531,11.237872120721008,10.03093330521075,-0.02434867433146415,-0.30393165056219623
40,1,7.927680836539231,44.61534487806525,47.890547903244375,10.984602273218876,3.4021611927529394,1087.2800307952411,1169.0231769378308,548.3357861281054,531.718829874738,90.52707061476518,47.07407434459013,14.617403540819149,105813.5202352476,122551.15975295068,120075.94727757481,95246.74445193207,94495.15273679385,90814.43277630153,2.4691516076251356,2.391899634559275,56.80060276007224,33.228393746180906,70.23116371737648,-16.39304615915586,9.008409880554579,10.899335932614,9.992584496504607,0.007932981544817596,0.0052857403624654966
41,1,7.791811178346467,38.28694308589855,53.912123771772,10.847572868409324,2.938249952537833,1506.4110479508604,1338.0073313885869,528.661640336579,637.8353292731979,78.08394290467146,47.98412247937478,9.638569992049547,103397.01999368485,91135.7174470123,92983.77957560422,102948.04012188887,101780.5626929882,132934.6386983555,2.41779754327293,2.479593837258352,4.555695500804006,101.64184840942384,59.89934363286209,46.626179063109845,11.370919587652061,10.985669780427472,9.990205918929039,0.006413864615563138,0.005552830841620474
42,1,8.018111375522468,42.79099382136468,41.233522466877915,5.659523370544132,2.9325039697335296,1554.5081543128683,1308.845829854843,644.2879746911334,499.8766523504892,72.03840030065923,36.55250345375838,9.981189211201496,102222.73003368895,88295.25002374893,118423.60567254799,87694.72920332204,101003.29012779913,114290.59107707243,2.527946112392922,2.5512170643109915,46.835627952740055,80.42093043349377,25.887401824915553,-4.0086085073253805,7.322046383357691,10.927402021906952,9.995409903655254,0.011738920645252109,0.006575740950669441
43,0,11.614725536479536,40.59051169639633,41.00954360451872,9.45611106348822,2.5812629344560873,1172.769487865405,962.1887113728619,481.28170047148865,516.6082184097318,85.49286060658288,36.06569715617138,14.933130230316529,88375.5421189,107682.84713826819,107370.58565062674,84790.89805387933,100645.98846186978,103012.28708661612,2.4084742447045167,2.4355925878648197,62.14288493684765,142.96552873466166,137.5044002135952,-55.737036048892094,7.351797472206914,11.222915497435734,10.00134269188065,0.1327037112336637,0.45686157061435373
44,0,10.114141389096691,37.543132288340296,49.12136821934945,16.4134023960615,3.218509261984317,1338.33542859613,1003.0144590073284,512.0074866700569,344.2321785704431,80.93782045863296,42.75389445349699,7.528268146829262,96155.0540830821,104159.292794378,116590.6781107344,103977.04251774312,93653.50680437834,92789.0856107734,2.697743849340745,2.3145152384773,46.72162660019256,152.5869040469483,3.593595082873705,109.97162216049688,11.828702136154996,11.106322479201484,9.840040023508134,0.19884699429569996,-0.04114863418886677
45,1,7.97935339588315,47.02430153081443,48.83228587657347,5.31538477235443,2.9001179725585375,1599.1588673845793,1108.7375165695519,654.2148296448051,426.68410312298386,90.65210170354435,40.157842814003295,19.868618694778366,97251.59214645071,100816.74153223226,105544.60108203052,102139.14950897862,107938.64458990115,103914.50441743158,2.4952625284613585,2.507519216032212,56.20099856414322,-15.81124759912285,8.385144958099122,18.976090898137993,8.17865599449819,10.916347471346004,9.992918216668382,0.011183250023741237,0.006284191247997092
46,0,18.06261501930745,37.911588117349375,45.027985145218125,4.419927427839604,2.5291515221860545,1535.3560140214427,1299.1280423150365,363.2848055287161,607.815568489364,53.87072106392692,31.24655012030821,-0.3130807205480366,88199.24036353373,131269.0989520884,127697.68546445039,103117.66035921764,107353.62711578657,118560.63335202703,2.622439986126848,2.602714846194208,141.81412072764977,85.04649785928821,121.3070396754243,184.5593323889138,6.893614229709001,12.168390071560815,9.762242470501093,-0.14966922286484965,0.06137956298584258
47,0,5.017454193117825,44.38115403598159,49.40077978612169,19.68948241208912,2.936286725899994,1401.3930970326899,873.2642565954716,388.2078112157184,536.423583971075,85.22738336384252,39.61905470379585,19.705377452670355,96977.54533395277,104609.20099485606,117802.89710539022,93334.66574334934,116574.96127021758,115662.41352745259,2.530461813127974,2.3962727907024695,171.5562282629109,78.30486848755169,38.71896880250976,-46.18485842894803,8.462740953429172,10.316131133964726,9.860390073186286,0.38604463591643,0.20033769385602251
48,0,6.447607508045094,39.00536420796047,42.89108976613516,4.105045199314025,2.5923124683543644,1073.8702075765673,970.8495617662306,646.2340868277156,468.4168245676055,63.778993669988544,31.04234848454645,19.131321973707998,85322.14028783911,95109.78799506987,122001.6142712216,110495.4235598029,95170.54405750398,102900.50184443874,2.2615397502795407,2.47193621746989,190.398221568181,-61.168210664811994,26.622926754528372,-22.69556939873229,3.837378545724949,10.249418497594164,10.097919857323465,0.13335613422079257,-0.3192674051118871
49,1,8.158543039402641,37.283606717189976,47.23449900405237,8.858342187674868,3.0835133518105082,1852.609747568914,1330.0146466816825,664.3226122220075,518.6539828925688,59.8308888738149,30.248073338071976,17.546100692018882,109784.11774434654,94820.09540682352,109153.9197453952,86612.57011237639,105849.38168894862,121057.50736913821,2.4799730734664176,2.4373760784772798,17.195391915322276,2.7872237271115665,26.978762392922086,21.63324626742945,12.672720366180865,10.707502319063934,9.996723230906165,0.010456343240584913,0.00902889622035462
50,1,8.153283814605004,40.843128927096984,42.071723831892186,9.346909186847476,2.6128590888432823,1539.360688131463,992.6286393740552,598.8846910488073,591.5890777477016,65.1329609992757,37.70704448283718,22.70342903814899,114295.63451047215,98223.26878696775,112072.42838467183,115254.79132525952,116572.08181238765,99245.66156418102,2.5543105467053335,2.4085601675770025,-32.432639376173896,-0.5677074472777335,4.773715871922821,87.88666354970826,5.578184818778151,10.924172464420506,9.993612439731493,0.005642723002360858,0.012376784914740063
51,0,10.664689819440188,45.41007050152057,33.41359852437297,8.792163720522188,3.16802679743354,1734.6120956941452,1154.770281065759,383.57913440124855,417.457359749526,54.51450453086902,35.92858904582454,23.64923714091192,90335.95633884332,98099.46395026069,103376.5233421292,98443.25966736599,98978.71504063769,100971.87528535725,2.5130065234619443,2.3166811201252715,65.96210950540365,179.1892245345432,193.40047045785343,34.97612380534313,5.688324097981363,11.215992358032812,9.866884954198058,0.22662892528752937,-0.11799441221458591
52,0,5.1739973967257225,46.37929948910593,48.498578777712396,13.175354687262727,3.395683734067554,1335.6188730101326,1044.9029888715422,511.6876828322512,551.7861093567433,84.7930535408287,46.5060130318875,10.78379003673928,84282.63785976589,109199.89169152541,110652.23704090079,95067.04395636148,91835.78382272129,123744.45375700668,2.530477297626838,2.7209695681704322,214.62133544848714,105.52249001440492,152.1923414406503,-50.82636984647452,0.6656776485709637,10.699725059899949,10.05281612500949,0.009374378428668804,0.10644574960020023
53,1,6.862332724961437,40.819902843312946,45.77185065367145,10.21211294492692,2.6584940291131094,1620.8484010737095,1411.678464911567,622.6360188813262,725.7911563511004,71.55519687472514,40.3906345318925,18.81956393663924,94042.45233917638,126132.90405491107,114462.40011348299,100143.37981664296,99104.30135128587,118647.63203218319,2.5920400155574836,2.5239590192088737,86.06376300149911,20.131959174509646,28.157700752291657,23.064424170663276,10.010954220236052,10.978439252506274,9.991431212491959,0.007654619731533342,0.008749935325545584
54,1,10.317543059226788,45.865725932814534,46.72727643953366,6.640085039421189,2.5962679942625226,1615.0917508396287,1045.629667942914,498.9774251808376,615.205006818162,108.68841549841648,42.53176423450629,9.753572432172692,109019.80093703399,96736.27373781949,123021.72672421925,90877.75881107859,104811.34188926851,110418.320796914,2.477654596338454,2.5722593654610444,45.44907313867236,87.33887104634823,1.4966412366879531,26.605495543099025,9.713376526662634,10.955636049618429,9.994153563007988,0.00889964538345676,0.006362661701600575
